Id,SalePrice
2736,190954.69212042805
2737,119241.16134546523
2738,212358.6174185342
2739,163788.09249153218
2740,129587.54535358399
2741,180744.66628261574
2742,176721.07250168064
2743,181606.86494995895
2744,146256.71958888648
2745,135622.93602498661
2746,129587.54535358399
2747,211065.31941751938
2748,149274.4149245878
2749,129156.44601991237
2750,136485.13469232986
2751,111768.7728951572
2752,277742.0163587292
2753,183618.6618404265
2754,289479.62654096994
2755,148636.14481311792
2756,87196.11087587512
2757,87483.51043165619
2758,71937.37781329427
2759,164846.43825505147
2760,191068.3520604029
2761,149418.1147024783
2762,158183.80115380118
2763,239517.87543984602
2764,196264.2422947939
2765,303746.7767428624
2766,166769.90695821436
2767,134185.93824608123
2768,208335.02363759914
2769,149992.91381404048
2770,134904.43713553392
2771,108894.77733734644
2772,132030.44157772316
2773,213934.50746893152
2774,197999.37256114068
2775,192352.51712739113
2776,159753.94959424814
2777,155259.5172347702
2778,98994.93367980517
2779,213252.92297320275
2780,133036.34002295692
2781,106020.78177953567
2782,108894.77733734644
2783,142883.82075637102
2784,122689.95601483816
2785,164924.69189128038
2786,55438.45996206609
2787,136831.76421454895
2788,105445.98266797351
2789,234581.22815741852
2790,126762.51388232678
2791,122689.95601483816
2792,131311.94268827047
2793,198842.547558693
2794,125765.6564634639
2795,140135.3510160533
2796,101997.1879986006
2797,289653.9326297052
2798,154590.1737606798
2799,136094.24165530535
2800,102428.2873322722
2801,126138.75068421106
2802,168688.66757613173
2803,260785.44256764572
2804,220405.80498040438
2805,133036.34002295692
2806,111050.27400570452
2807,138928.030916469
2808,137634.73291545417
2809,118953.76178968415
2810,136916.23402600148
2811,194252.44540432634
2812,134185.93824608123
2813,267395.63235061045
2814,264809.03634858073
2815,110044.37556047075
2816,247708.7627796067
2817,128437.94713045968
2818,101134.98933125735
2819,168248.24397962473
2820,178732.8693921482
2821,129004.36359623558
2822,233247.81576741228
2823,402617.4909762301
2824,208909.82274916128
2825,198563.4387410425
2826,136628.83447022038
2827,183601.23816826934
2828,277959.5374105703
2829,191665.84940229665
2830,220354.57500213507
2831,158327.5009316917
2832,250007.95922585533
2833,213220.81608587745
2834,193026.9438308472
2835,216669.61075525038
2836,165528.30598724468
2837,184193.46095198864
2838,142807.92491951355
2839,158047.44298349472
2840,189510.35273393858
2841,182670.86041577286
2842,190868.62231134178
2843,142216.36051637886
2844,168961.28449559156
2845,108894.77733734644
2846,185077.12548265254
2847,182217.53741704285
2848,179882.4676152725
2849,197052.137609416
2850,235678.27964110428
2851,220339.31780054056
2852,211408.93275978236
2853,208931.9469930666
2854,106595.58089109782
2855,184480.86050776974
2856,181365.03815665518
2857,166786.85606509828
2858,176721.07250168064
2859,150668.65727866584
2860,130162.34446514616
2861,153729.10803919449
2862,177583.45498433526
2863,116079.76623187336
2864,248493.550006617
2865,138784.33113857848
2866,186131.520962664
2867,100584.67226297197
2868,147588.6238889147
2869,190130.34946385786
2870,197701.24007369927
2871,123264.7551264003
2872,56300.65862940933
2873,154632.36271257824
2874,178136.88014023245
2875,145962.53738495288
2876,153259.96136594104
2877,156578.5221325754
2878,170917.51846666442
2879,166974.62802898543
2880,142077.93529666282
2881,170996.99695640695
2882,196071.19577273226
2883,192032.25288254698
2884,177083.4262772701
2885,201863.35098200612
2886,255394.24743297466
2887,124989.15246108675
2888,144038.6935376698
2889,81304.41998236303
2890,76849.72686775634
2891,179994.99460938943
2892,89495.30732212373
2893,165251.45554781254
2894,97714.44317335763
2895,240236.3743292987
2896,221268.0036477476
2897,218250.30831204628
2898,223854.5996497773
2899,198994.53807471413
2900,158614.9004874728
2901,221842.80275930976
2902,186348.95762034674
2903,266389.73390537675
2904,248858.361002731
2905,214657.81386478283
2906,181319.46539417788
2907,130982.72932471114
2908,110331.77511625183
2909,222130.20231509084
2910,75269.02931096041
2911,109009.47080202607
2912,180169.86717105357
2913,109009.47080202607
2914,109009.47080202607
2915,109009.47080202607
2916,109009.47080202607
2917,160626.69737794032
2918,124126.95379374354
2919,212102.09989656488
